project_name,project_version,agglo_accuracy,bunch_accuracy,algo_choice
mybatis-mybatis-3,mybatis-3.5.0,0.8234790059982862,0.3676092544987146,agglo
mybatis-mybatis-3,mybatis-3.5.1,0.8114824335904027,0.39674378748928874,agglo
mybatis-mybatis-3,mybatis-3.5.2,0.8131962296486718,0.4070265638389031,agglo
mybatis-mybatis-3,mybatis-3.5.3,0.8011996572407883,0.4053127677806341,agglo
mybatis-mybatis-3,mybatis-3.5.4,0.7960582690659812,0.38646101113967435,agglo
mybatis-mybatis-3,mybatis-3.5.5,0.7917737789203085,0.3941730934018852,agglo
naver-pinpoint,1.7.3-RC1,0.9159891598915989,0.3523035230352304,agglo
naver-pinpoint,1.8.0,0.9198283649503162,0.323170731707317,agglo
naver-pinpoint,1.8.0-RC1,0.9186991869918699,0.3602077687443541,agglo
naver-pinpoint,1.8.1,0.9202800361336947,0.22538392050587175,agglo
naver-pinpoint,1.8.1-RC1,0.9004065040650406,0.3315266485998193,agglo
naver-pinpoint,1.8.2,0.9001806684733514,0.3692411924119241,agglo
naver-pinpoint,1.8.2-RC1,0.8999548328816621,0.34507678410117437,agglo
naver-pinpoint,1.8.3,0.8983739837398375,0.2637759710930443,agglo
naver-pinpoint,1.8.4,0.8936314363143631,0.266260162601626,agglo
naver-pinpoint,1.8.5,0.8929539295392954,0.3428184281842819,agglo
netty-netty,netty-4.1.47.Final,0.9116465863453815,0.3991967871485944,agglo
netty-netty,netty-4.1.48.Final,0.9088353413654618,0.45341365461847394,agglo
netty-netty,netty-4.1.49.Final,0.9080321285140562,0.4072289156626506,agglo
netty-netty,netty-4.1.5.Final,0.9024096385542169,0.8795180722891567,agglo
netty-netty,netty-4.1.50.Final,0.9068273092369478,0.39156626506024095,agglo
netty-netty,netty-4.1.51.Final,0.9096385542168675,0.6381526104417671,agglo
netty-netty,netty-4.1.6.Final,0.9016064257028112,0.5554216867469879,agglo
netty-netty,netty-4.1.7.Final,0.9028112449799197,0.6618473895582329,agglo
netty-netty,netty-4.1.8.Final,0.9036144578313253,0.772289156626506,agglo
netty-netty,netty-4.1.9.Final,0.906425702811245,0.8389558232931726,agglo
oblac-jodd,v3.6.8,0.8537708693149108,0.43811168681635004,agglo
oblac-jodd,v3.7,0.8647092688543465,0.5400115141047783,agglo
oblac-jodd,v3.7.1,0.8549222797927462,0.5624640184225677,agglo
oblac-jodd,v3.8,0.8543465745538285,0.4455958549222798,agglo
oblac-jodd,v3.8.0,0.8543465745538285,0.5561312607944733,agglo
oblac-jodd,v3.8.1,0.8508923431203224,0.5509499136442142,agglo
oblac-jodd,v3.8.5,0.8549222797927462,0.6879677605066206,agglo
oblac-jodd,v3.8.6,0.8554979850316637,0.7374784110535406,agglo
oblac-jodd,v3.9,0.8543465745538285,0.46574553828439835,agglo
oblac-jodd,v3.9.1,0.8566493955094991,0.459412780656304,agglo
openengsb-openengsb,v2.3.1,0.8223684210526316,0.3766447368421053,agglo
openengsb-openengsb,v2.3.2,0.8223684210526316,0.38651315789473684,agglo
openengsb-openengsb,v2.4.0,0.8207236842105263,0.3782894736842105,agglo
openengsb-openengsb,v2.4.1,0.8223684210526316,0.3963815789473685,agglo
openengsb-openengsb,v2.4.2,0.8042763157894737,0.5197368421052632,agglo
openengsb-openengsb,v2.4.3,0.8125,0.4013157894736842,agglo
openengsb-openengsb,v2.4.4,0.8108552631578947,0.4144736842105263,agglo
openengsb-openengsb,v2.4.5,0.8108552631578947,0.4917763157894737,agglo
openengsb-openengsb,v2.5.0,0.7993421052631579,0.3963815789473685,agglo
openengsb-openengsb,v2.5.1,0.8075657894736842,0.3782894736842105,agglo
oracle-oci-java-sdk,v1.7.0,0.9766206163655685,0.42359192348565355,agglo
oracle-oci-java-sdk,v1.8.0,0.9725823591923486,0.35834218916046756,agglo
oracle-oci-java-sdk,v1.8.1,0.9732199787460148,0.2888416578108395,agglo
oracle-oci-java-sdk,v1.8.2,0.9732199787460148,0.5277364505844846,agglo
oracle-oci-java-sdk,v1.9.0,0.9725823591923486,0.2841657810839533,agglo
oracle-oci-java-sdk,v1.9.1,0.9723698193411264,0.3292242295430393,agglo
oracle-oci-java-sdk,v1.9.2,0.9649309245483528,0.26333687566418706,agglo
oracle-oci-java-sdk,v1.9.3,0.9608926673751328,0.26567481402763016,agglo
oracle-oci-java-sdk,v1.9.4,0.9596174282678002,0.4467587672688629,agglo
oracle-oci-java-sdk,v1.9.5,0.9585547290116897,0.3185972369819341,agglo
oracle-opengrok,1.3.15,0.8246318607764391,0.44310575635876837,agglo
oracle-opengrok,1.3.16,0.820615796519411,0.4846050870147256,agglo
oracle-opengrok,1.3.2,0.8246318607764391,0.5970548862115127,agglo
oracle-opengrok,1.3.3,0.8232931726907631,0.7255689424364122,agglo
oracle-opengrok,1.3.4,0.8299866131191432,0.5140562248995983,agglo
oracle-opengrok,1.3.5,0.8273092369477911,0.6693440428380187,agglo
oracle-opengrok,1.3.6,0.8313253012048193,0.5020080321285141,agglo
oracle-opengrok,1.3.7,0.821954484605087,0.6586345381526104,agglo
oracle-opengrok,1.3.8,0.821954484605087,0.48862115127175365,agglo
oracle-opengrok,1.3.9,0.8246318607764391,0.500669344042838,agglo
oracle-spacewalk-java,yum-rhn-plugin-2.8.5-1,0.9009679821295606,0.5886075949367089,agglo
oracle-spacewalk-java,yum-rhn-plugin-2.8.6-1,0.9009679821295606,0.357036485480268,agglo
oracle-spacewalk-java,yum-rhn-plugin-2.8.7-1,0.9009679821295606,0.45830230826507823,agglo
oracle-spacewalk-java,yum-rhn-plugin-2.8.8-1,0.9009679821295606,0.4798957557706627,agglo
oracle-spacewalk-java,yum-rhn-plugin-2.8.9-1,0.9009679821295606,0.49851079672375276,agglo
oracle-spacewalk-java,yum-rhn-plugin-2.9.1-1,0.9013402829486225,0.5450483991064781,agglo
oracle-spacewalk-java,yum-rhn-plugin-2.9.2-1,0.9013402829486225,0.5201042442293373,agglo
oracle-spacewalk-java,yum-rhn-plugin-2.9.3-1,0.9009679821295606,0.45904690990320174,agglo
oracle-spacewalk-java,yum-rhn-plugin-2.9.4-1,0.9005956813104989,0.6269545793000745,agglo
oracle-spacewalk-java,yum-rhn-plugin-2.9.5-1,0.9009679821295606,0.7714072970960536,agglo
permissions-dispatcher-PermissionsDispatcher,2.1.0,0.8181818181818181,0.5757575757575757,agglo
permissions-dispatcher-PermissionsDispatcher,2.1.1,0.8181818181818181,0.6363636363636364,agglo
permissions-dispatcher-PermissionsDispatcher,2.1.2,0.8181818181818181,0.696969696969697,agglo
permissions-dispatcher-PermissionsDispatcher,2.1.3,0.7878787878787878,0.696969696969697,agglo
permissions-dispatcher-PermissionsDispatcher,2.2.0,0.7878787878787878,0.6666666666666667,agglo
permissions-dispatcher-PermissionsDispatcher,2.2.1,0.7878787878787878,0.5454545454545454,agglo
permissions-dispatcher-PermissionsDispatcher,2.3.0,0.7575757575757576,0.6060606060606061,agglo
permissions-dispatcher-PermissionsDispatcher,2.3.1,0.7575757575757576,0.6363636363636364,agglo
permissions-dispatcher-PermissionsDispatcher,2.3.2,0.7575757575757576,0.6666666666666667,agglo
permissions-dispatcher-PermissionsDispatcher,2.4.0,0.7878787878787878,0.6363636363636364,agglo
pxb1988-dex2jar,0.0.9.14,0.9456521739130435,0.15760869565217395,agglo
pxb1988-dex2jar,0.0.9.15,0.9347826086956522,0.15217391304347827,agglo
pxb1988-dex2jar,0.0.9.2,0.9239130434782609,0.5434782608695652,agglo
pxb1988-dex2jar,0.0.9.3,0.9239130434782609,0.5815217391304348,agglo
pxb1988-dex2jar,0.0.9.4,0.875,0.6739130434782609,agglo
pxb1988-dex2jar,0.0.9.5,0.8532608695652174,0.5923913043478262,agglo
pxb1988-dex2jar,0.0.9.6,0.8586956521739131,0.5869565217391304,agglo
pxb1988-dex2jar,0.0.9.7,0.8641304347826086,0.5923913043478262,agglo
pxb1988-dex2jar,0.0.9.8,0.8586956521739131,0.5489130434782609,agglo
pxb1988-dex2jar,0.0.9.9,0.8695652173913043,0.5163043478260869,agglo
quarkusio-quarkus,1.4.0.Final,0.897819660014782,0.4432742054693274,agglo
quarkusio-quarkus,1.4.1.Final,0.8928307464892831,0.6877309682187731,agglo
quarkusio-quarkus,1.4.2.Final,0.8872875092387288,0.48281596452328157,agglo
quarkusio-quarkus,1.5.0.CR1,0.8834072431633407,0.37139689578713964,agglo
quarkusio-quarkus,1.5.0.Final,0.8826681448632668,0.28067257945306723,agglo
quarkusio-quarkus,1.5.1.Final,0.8841463414634146,0.31910569105691056,agglo
quarkusio-quarkus,1.5.2.Final,0.8806356245380635,0.3137472283813747,agglo
quarkusio-quarkus,1.6.0.CR1,0.8834072431633407,0.2557280118255728,agglo
quarkusio-quarkus,1.6.0.Final,0.885439763488544,0.23466371027346633,agglo
quarkusio-quarkus,1.6.1.Final,0.8725055432372506,0.30266075388026603,agglo
raphw-byte-buddy,byte-buddy-1.9.15,0.9110898661567878,0.4474187380497132,agglo
raphw-byte-buddy,byte-buddy-1.9.16,0.9091778202676865,0.7495219885277247,agglo
raphw-byte-buddy,byte-buddy-1.9.2,0.9091778202676865,0.5611854684512428,agglo
raphw-byte-buddy,byte-buddy-1.9.3,0.904397705544933,0.5697896749521989,agglo
raphw-byte-buddy,byte-buddy-1.9.4,0.9034416826003824,0.6500956022944551,agglo
raphw-byte-buddy,byte-buddy-1.9.5,0.9034416826003824,0.5745697896749522,agglo
raphw-byte-buddy,byte-buddy-1.9.6,0.9034416826003824,0.635755258126195,agglo
raphw-byte-buddy,byte-buddy-1.9.7,0.9034416826003824,0.49330783938814526,agglo
raphw-byte-buddy,byte-buddy-1.9.8,0.9015296367112811,0.7896749521988528,agglo
raphw-byte-buddy,byte-buddy-1.9.9,0.9024856596558317,0.6720841300191205,agglo
real-logic-aeron,1.6.0,0.9574944071588367,0.6152125279642058,agglo
real-logic-aeron,1.7.0,0.9619686800894854,0.43400447427293065,agglo
real-logic-aeron,1.8.0,0.9574944071588367,0.4116331096196868,agglo
real-logic-aeron,1.8.1,0.9597315436241611,0.32885906040268453,agglo
real-logic-aeron,1.8.2,0.9530201342281879,0.3937360178970917,agglo
real-logic-aeron,1.9.0,0.9351230425055929,0.46308724832214765,agglo
real-logic-aeron,1.9.1,0.9351230425055929,0.5369127516778524,agglo
real-logic-aeron,1.9.2,0.9373601789709172,0.4720357941834452,agglo
real-logic-aeron,1.9.3,0.9395973154362416,0.5212527964205816,agglo
real-logic-aeron,v1.0.5,0.9530201342281879,0.7919463087248322,agglo
redisson-redisson,redisson-3.7.4,0.9586009992862241,0.8072805139186295,agglo
redisson-redisson,redisson-3.7.5,0.9578872234118487,0.6531049250535332,agglo
redisson-redisson,redisson-3.8.0,0.9593147751605996,0.6059957173447538,agglo
redisson-redisson,redisson-3.8.1,0.9621698786581013,0.5396145610278373,agglo
redisson-redisson,redisson-3.8.2,0.9643112062812277,0.5981441827266238,agglo
redisson-redisson,redisson-3.9.0,0.9635974304068522,0.5396145610278373,agglo
redisson-redisson,redisson-3.9.1,0.9528907922912205,0.6017130620985011,agglo
redisson-redisson,redisson-parent-3.0.0,0.9678800856531049,0.7665952890792291,agglo
redisson-redisson,redisson-parent-3.0.1,0.9671663097787295,0.7737330478229836,agglo
redisson-redisson,redisson-parent-3.11.6,0.9814418272662384,0.28907922912205564,agglo
rest-assured-rest-assured,rest-assured-1.5,0.9351351351351351,0.6324324324324324,agglo
rest-assured-rest-assured,rest-assured-1.6,0.9351351351351351,0.5027027027027027,agglo
rest-assured-rest-assured,rest-assured-1.6.1,0.9243243243243243,0.518918918918919,agglo
rest-assured-rest-assured,rest-assured-1.6.2,0.9297297297297298,0.5027027027027027,agglo
rest-assured-rest-assured,rest-assured-1.7,0.9135135135135135,0.4054054054054054,agglo
rest-assured-rest-assured,rest-assured-1.7.1,0.9189189189189189,0.4162162162162162,agglo
rest-assured-rest-assured,rest-assured-1.7.2,0.9135135135135135,0.42162162162162165,agglo
rest-assured-rest-assured,rest-assured-1.8.0,0.9189189189189189,0.2810810810810811,agglo
rest-assured-rest-assured,rest-assured-1.8.1,0.9081081081081082,0.3189189189189189,agglo
rest-assured-rest-assured,rest-assured-1.9.0,0.9027027027027027,0.2594594594594595,agglo
robolectric-robolectric,robolectric-4.2-rc1,0.8836363636363637,0.5883636363636364,agglo
robolectric-robolectric,robolectric-4.2.1,0.8814545454545455,0.5760000000000001,agglo
robolectric-robolectric,robolectric-4.3,0.8829090909090909,0.517090909090909,agglo
robolectric-robolectric,robolectric-4.3-alpha-1,0.8785454545454545,0.5803636363636364,agglo
robolectric-robolectric,robolectric-4.3-alpha-2,0.8858181818181818,0.5178181818181818,agglo
robolectric-robolectric,robolectric-4.3-alpha-3,0.8829090909090909,0.5185454545454545,agglo
robolectric-robolectric,robolectric-4.3-beta-1,0.8669090909090909,0.5265454545454545,agglo
robolectric-robolectric,robolectric-4.3.1,0.8676363636363637,0.5585454545454546,agglo
robolectric-robolectric,robolectric-4.4-alpha-1,0.8661818181818182,0.648,agglo
robolectric-robolectric,robolectric-4.4-alpha-2,0.8661818181818182,0.4770909090909091,agglo
rzwitserloot-lombok,v1.16.4,0.9157088122605364,0.5862068965517242,agglo
rzwitserloot-lombok,v1.16.6,0.9157088122605364,0.5833333333333333,agglo
rzwitserloot-lombok,v1.16.8,0.9128352490421456,0.5948275862068966,agglo
rzwitserloot-lombok,v1.18.0,0.9195402298850575,0.4061302681992337,agglo
rzwitserloot-lombok,v1.18.10,0.9204980842911877,0.23946360153256707,agglo
rzwitserloot-lombok,v1.18.12,0.9195402298850575,0.1915708812260536,agglo
rzwitserloot-lombok,v1.18.2,0.9195402298850575,0.38888888888888884,agglo
rzwitserloot-lombok,v1.18.4,0.9224137931034483,0.34961685823754785,agglo
rzwitserloot-lombok,v1.18.6,0.9204980842911877,0.2931034482758621,agglo
rzwitserloot-lombok,v1.18.8,0.9185823754789272,0.2883141762452107,agglo
scribejava-scribejava,1.2.1,0.927536231884058,0.6884057971014492,agglo
scribejava-scribejava,1.2.2,0.9347826086956522,0.6594202898550725,agglo
scribejava-scribejava,1.3.0,0.9347826086956522,0.5942028985507246,agglo
scribejava-scribejava,1.3.1,0.9347826086956522,0.44202898550724634,agglo
scribejava-scribejava,1.3.2,0.9347826086956522,0.42028985507246375,agglo
scribejava-scribejava,1.3.3,0.927536231884058,0.4130434782608695,agglo
scribejava-scribejava,1.3.4,0.9347826086956522,0.37681159420289856,agglo
scribejava-scribejava,1.3.5,0.9347826086956522,0.30434782608695654,agglo
scribejava-scribejava,1.3.6,0.9347826086956522,0.4130434782608695,agglo
scribejava-scribejava,1.3.7,0.9347826086956522,0.3695652173913043,agglo
seleniumHQ-selenium,selenium-3.5.1,0.9189614476789929,0.6553894571203777,agglo
seleniumHQ-selenium,selenium-3.5.2,0.9205350118017309,0.6199842643587726,agglo
seleniumHQ-selenium,selenium-3.5.3,0.9189614476789929,0.5334382376081825,agglo
seleniumHQ-selenium,selenium-3.6.0,0.9213217938631,0.4586939417781275,agglo
seleniumHQ-selenium,selenium-3.7.0,0.9213217938631,0.5397324940991346,agglo
seleniumHQ-selenium,selenium-3.7.1,0.912667191188041,0.48151062155782853,agglo
seleniumHQ-selenium,selenium-3.8.0,0.914240755310779,0.5019669551534225,agglo
seleniumHQ-selenium,selenium-3.8.1,0.914240755310779,0.4626278520849725,agglo
seleniumHQ-selenium,selenium-3.9.0,0.9205350118017309,0.4925255704169945,agglo
seleniumHQ-selenium,selenium-3.9.1,0.9150275373721479,0.5106215578284815,agglo
sofastack-sofa-rpc,v5.6.1,0.8700673724735323,0.4821944177093359,agglo
sofastack-sofa-rpc,v5.6.2,0.8681424446583254,0.5226179018286814,agglo
sofastack-sofa-rpc,v5.6.3,0.8691049085659288,0.4600577478344562,agglo
sofastack-sofa-rpc,v5.6.4,0.8691049085659288,0.4995187680461982,agglo
sofastack-sofa-rpc,v5.6.5,0.8719923002887392,0.4504331087584216,agglo
sofastack-sofa-rpc,v5.7.0,0.8700673724735323,0.4427333974975939,agglo
sofastack-sofa-rpc,v5.7.1,0.875842155919153,0.45620789220404234,agglo
sofastack-sofa-rpc,v5.7.2,0.8739172281039461,0.5409047160731473,agglo
sofastack-sofa-rpc,v5.7.3,0.8768046198267565,0.3965351299326275,agglo
sofastack-sofa-rpc,v5.7.4,0.8691049085659288,0.5640038498556303,agglo
spring-projects-spring-boot,v2.2.7.RELEASE,0.8851294903926483,0.42314118629908104,agglo
spring-projects-spring-boot,v2.2.8.RELEASE,0.8826232247284879,0.44527986633249794,agglo
spring-projects-spring-boot,v2.3.0.M1,0.8805346700083543,0.6727234753550543,agglo
spring-projects-spring-boot,v2.3.0.M2,0.8780284043441938,0.5173350041771094,agglo
spring-projects-spring-boot,v2.3.0.M3,0.8738512949039265,0.4122807017543859,agglo
spring-projects-spring-boot,v2.3.0.M4,0.8767752715121137,0.4229323308270677,agglo
spring-projects-spring-boot,v2.3.0.RC1,0.8761487050960736,0.3558897243107769,agglo
spring-projects-spring-boot,v2.3.0.RELEASE,0.8736424394319131,0.29156223893066,agglo
spring-projects-spring-boot,v2.3.1.RELEASE,0.8761487050960736,0.42815371762740184,agglo
spring-projects-spring-boot,v2.4.0-M1,0.8748955722639933,0.2827903091060986,agglo
spring-projects-spring-security,5.2.4.RELEASE,0.8641552511415524,0.48972602739726023,agglo
spring-projects-spring-security,5.2.5.RELEASE,0.8626331811263318,0.3789954337899544,agglo
spring-projects-spring-security,5.3.0.M1,0.8641552511415524,0.3991628614916286,agglo
spring-projects-spring-security,5.3.0.RC1,0.8573059360730594,0.46461187214611877,agglo
spring-projects-spring-security,5.3.0.RELEASE,0.85882800608828,0.36986301369863017,agglo
spring-projects-spring-security,5.3.1.RELEASE,0.8546423135464232,0.39840182648401823,agglo
spring-projects-spring-security,5.3.2.RELEASE,0.8519786910197868,0.4178082191780822,agglo
spring-projects-spring-security,5.3.3.RELEASE,0.8519786910197868,0.3660578386605784,agglo
spring-projects-spring-security,5.4.0-M1,0.852359208523592,0.3470319634703196,agglo
spring-projects-spring-security,5.4.0-M2,0.8519786910197868,0.6445966514459665,agglo
springfox-springfox,2.4.0,0.8670634920634921,0.5932539682539683,agglo
springfox-springfox,2.5.0,0.8690476190476191,0.5634920634920635,agglo
springfox-springfox,2.6.0,0.873015873015873,0.4900793650793651,agglo
springfox-springfox,2.6.1,0.875,0.4642857142857143,agglo
springfox-springfox,2.7.0,0.8670634920634921,0.42460317460317465,agglo
springfox-springfox,2.8.0,0.873015873015873,0.3134920634920635,agglo
springfox-springfox,2.9.0,0.8630952380952381,0.3472222222222222,agglo
springfox-springfox,2.9.1,0.8591269841269842,0.3392857142857143,agglo
springfox-springfox,2.9.2,0.8571428571428572,0.3055555555555556,agglo
springfox-springfox,pre-2.0,0.8988095238095238,0.6468253968253967,agglo
square-android-times-square,android-times-square-parent-1.7.0,0.9411764705882353,0.7058823529411764,agglo
square-android-times-square,android-times-square-parent-1.7.1,0.9411764705882353,0.6470588235294117,agglo
square-android-times-square,android-times-square-parent-1.7.10,0.9411764705882353,0.5882352941176471,agglo
square-android-times-square,android-times-square-parent-1.7.2,0.9411764705882353,0.7058823529411764,agglo
square-android-times-square,android-times-square-parent-1.7.3,0.9411764705882353,0.7058823529411764,agglo
square-android-times-square,android-times-square-parent-1.7.4,0.9411764705882353,0.7058823529411764,agglo
square-android-times-square,android-times-square-parent-1.7.5,0.9411764705882353,0.5882352941176471,agglo
square-android-times-square,android-times-square-parent-1.7.6,0.9411764705882353,0.6470588235294117,agglo
square-android-times-square,android-times-square-parent-1.7.7,0.9411764705882353,0.6470588235294117,agglo
square-android-times-square,android-times-square-parent-1.7.9,0.9411764705882353,0.7058823529411764,agglo
square-okhttp,parent-4.3.1,0.4817073170731707,0.44512195121951215,agglo
square-okhttp,parent-4.4.0,0.49390243902439024,0.46341463414634143,agglo
square-okhttp,parent-4.4.1,0.49390243902439024,0.5060975609756098,bunch
square-okhttp,parent-4.5.0,0.4878048780487805,0.47560975609756095,agglo
square-okhttp,parent-4.5.0-RC1,0.4817073170731707,0.524390243902439,bunch
square-okhttp,parent-4.6.0,0.4512195121951219,0.426829268292683,agglo
square-okhttp,parent-4.7.0,0.44512195121951215,0.47560975609756095,bunch
square-okhttp,parent-4.7.1,0.44512195121951215,0.4695121951219512,bunch
square-okhttp,parent-4.7.2,0.44512195121951215,0.46341463414634143,bunch
square-okhttp,parent-4.8.0,0.44512195121951215,0.4390243902439024,agglo
square-retrofit,parent-2.6.0,0.9324324324324325,0.2567567567567568,agglo
square-retrofit,parent-2.6.1,0.9189189189189189,0.32432432432432434,agglo
square-retrofit,parent-2.6.2,0.8828828828828829,0.33783783783783783,agglo
square-retrofit,parent-2.6.3,0.8738738738738738,0.3153153153153153,agglo
square-retrofit,parent-2.6.4,0.8738738738738738,0.3918918918918919,agglo
square-retrofit,parent-2.7.0,0.8783783783783784,0.36936936936936937,agglo
square-retrofit,parent-2.7.1,0.8648648648648649,0.48198198198198194,agglo
square-retrofit,parent-2.7.2,0.8603603603603603,0.472972972972973,agglo
square-retrofit,parent-2.8.0,0.8558558558558559,0.5045045045045045,agglo
square-retrofit,parent-2.8.1,0.8333333333333334,0.5540540540540541,agglo
swagger-api-swagger-core,v2.0.4,0.9423328964613368,0.47575360419397117,agglo
swagger-api-swagger-core,v2.0.5,0.9436435124508519,0.5072083879423329,agglo
swagger-api-swagger-core,v2.0.6,0.9384010484927916,0.2608125819134993,agglo
swagger-api-swagger-core,v2.0.7,0.9344692005242464,0.24770642201834858,agglo
swagger-api-swagger-core,v2.0.8,0.927916120576671,0.27129750982962,agglo
swagger-api-swagger-core,v2.0.9,0.927916120576671,0.2450851900393185,agglo
swagger-api-swagger-core,v2.1.0,0.908256880733945,0.35386631716906947,agglo
swagger-api-swagger-core,v2.1.1,0.90956749672346,0.4272608125819135,agglo
swagger-api-swagger-core,v2.1.2,0.9121887287024901,0.39711664482306686,agglo
swagger-api-swagger-core,v2.1.3,0.9056356487549149,0.3879423328964613,agglo
testcontainers-testcontainers-java,testcontainers-1.1.2,0.9470198675496688,0.32450331125827814,agglo
testcontainers-testcontainers-java,testcontainers-1.1.3,0.9470198675496688,0.2781456953642384,agglo
testcontainers-testcontainers-java,testcontainers-1.1.4,0.9403973509933775,0.29801324503311255,agglo
testcontainers-testcontainers-java,testcontainers-1.1.5,0.9205298013245033,0.32450331125827814,agglo
testcontainers-testcontainers-java,testcontainers-1.1.6,0.9205298013245033,0.29139072847682124,agglo
testcontainers-testcontainers-java,testcontainers-1.1.7,0.9271523178807947,0.29801324503311255,agglo
testcontainers-testcontainers-java,testcontainers-1.1.8,0.8940397350993378,0.45033112582781454,agglo
testcontainers-testcontainers-java,testcontainers-1.1.9,0.8874172185430463,0.5894039735099338,agglo
testcontainers-testcontainers-java,testcontainers-1.2.0,0.8675496688741722,0.5231788079470199,agglo
testcontainers-testcontainers-java,testcontainers-1.2.1,0.8741721854304636,0.5496688741721854,agglo
uber-NullAway,v0.7.1,0.8962264150943396,0.41509433962264153,agglo
uber-NullAway,v0.7.10,0.8773584905660378,0.2075471698113207,agglo
uber-NullAway,v0.7.2,0.8773584905660378,0.4056603773584906,agglo
uber-NullAway,v0.7.3,0.8773584905660378,0.3679245283018868,agglo
uber-NullAway,v0.7.4,0.8679245283018868,0.339622641509434,agglo
uber-NullAway,v0.7.5,0.8490566037735849,0.3207547169811321,agglo
uber-NullAway,v0.7.6,0.8584905660377359,0.2547169811320755,agglo
uber-NullAway,v0.7.7,0.7641509433962264,0.4811320754716981,agglo
uber-NullAway,v0.7.8,0.7358490566037736,0.42452830188679247,agglo
uber-NullAway,v0.7.9,0.7358490566037736,0.46226415094339623,agglo
voxeolabs-moho,1.1.11,0.8779342723004695,0.596244131455399,agglo
voxeolabs-moho,1.1.12-release,0.8779342723004695,0.4820031298904538,agglo
voxeolabs-moho,1.1.2-release,0.8763693270735524,0.5461658841940532,agglo
voxeolabs-moho,1.1.3-release,0.8763693270735524,0.46478873239436624,agglo
voxeolabs-moho,1.1.4-release,0.8763693270735524,0.4115805946791862,agglo
voxeolabs-moho,1.1.5-release,0.8779342723004695,0.511737089201878,agglo
voxeolabs-moho,1.1.6-release,0.8779342723004695,0.4960876369327074,agglo
voxeolabs-moho,1.1.7-release,0.8763693270735524,0.5633802816901409,agglo
voxeolabs-moho,1.1.8-release,0.8779342723004695,0.5993740219092332,agglo
voxeolabs-moho,1.2.1-release,0.8732394366197183,0.48669796557120504,agglo
web3j-web3j,v4.5.2,0.9082426127527217,0.5209953343701399,agglo
web3j-web3j,v4.5.4,0.9082426127527217,0.5816485225505443,agglo
web3j-web3j,v4.5.5,0.9082426127527217,0.5552099533437014,agglo
web3j-web3j,v4.5.6,0.911353032659409,0.5769828926905132,agglo
web3j-web3j,v4.5.7,0.911353032659409,0.6065318818040435,agglo
web3j-web3j,v4.5.8,0.911353032659409,0.682737169517885,agglo
web3j-web3j,v4.5.9,0.9097978227060654,0.6578538102643857,agglo
web3j-web3j,v4.6.0,0.9097978227060654,0.5163297045101088,agglo
web3j-web3j,v4.6.0-android,0.9082426127527217,0.5225505443234837,agglo
web3j-web3j,v4.6.1,0.9097978227060654,0.5178849144634525,agglo
